ID	gene	hypothesis	regime	r	alpha	sigma	theta
83	Gene_84	h1	0	125.89242	7.145906	9.280773	1.3732244968414307
83	Gene_84	h1	1	125.89242	7.145906	9.280773	3.5233447551727295
84	Gene_85	h0	shared	110.729355	5.489389	8.599661	1.9032896757125854
84	Gene_85	h1	0	465.25903	5.598693	8.589805	1.6709123849868774
84	Gene_85	h1	1	465.25903	5.598693	8.589805	3.1202523708343506
85	Gene_86	h0	shared	120.60088	4.1814833	8.43271	1.4602127075195312
85	Gene_86	h1	0	419.55597	5.1664033	8.705514	0.966707170009613
85	Gene_86	h1	1	419.55597	5.1664033	8.705514	4.29910945892334
86	Gene_87	h0	shared	27.749384	6.8998165	9.871214	1.7339892387390137
86	Gene_87	h1	0	17.762726	9.393833	10.402898	1.3829580545425415
86	Gene_87	h1	1	17.762726	9.393833	10.402898	3.5490522384643555
87	Gene_88	h0	shared	46.56178	12.988907	9.974529	-0.39287227392196655
87	Gene_88	h1	0	274.29404	13.383037	9.959486	-0.5815245509147644
87	Gene_88	h1	1	274.29404	13.383037	9.959486	0.42511847615242004
88	Gene_89	h0	shared	39.63907	5.350121	9.363384	2.2183687686920166
88	Gene_89	h1	0	60.201355	5.3586907	9.349084	1.9741573333740234
88	Gene_89	h1	1	60.201355	5.3586907	9.349084	3.4747657775878906
89	Gene_90	h0	shared	103.98678	4.4643297	7.9137535	0.5423908233642578
89	Gene_90	h1	0	407.20993	6.7733893	8.605093	0.03015078790485859
89	Gene_90	h1	1	407.20993	6.7733893	8.605093	3.1893086433410645
90	Gene_91	h0	shared	25.86002	8.24445	9.4082365	2.572645425796509
90	Gene_91	h1	0	19.116085	10.348887	9.629731	2.261302947998047
90	Gene_91	h1	1	19.116085	10.348887	9.629731	4.044982433319092
91	Gene_92	h0	shared	28.479063	4.4408484	8.734887	2.9253556728363037
91	Gene_92	h1	0	24.977566	4.5639954	8.655862	2.7160444259643555
91	Gene_92	h1	1	24.977566	4.5639954	8.655862	4.135967254638672
92	Gene_93	h0	shared	45.645714	6.334773	8.649552	0.5219123363494873
92	Gene_93	h1	0	223.18071	8.001442	9.11534	0.11445773392915726
92	Gene_93	h1	1	223.18071	8.001442	9.11534	2.491924285888672
93	Gene_94	h0	shared	76.60692	6.6339517	10.234401	-0.5956147313117981
93	Gene_94	h1	0	302.74246	7.9158287	10.683233	-1.0078928470611572
93	Gene_94	h1	1	302.74246	7.9158287	10.683233	1.3406314849853516
94	Gene_95	h0	shared	60.877224	9.081402	9.4242115	1.8468693494796753
94	Gene_95	h1	0	93.28121	10.168175	9.679844	1.6028605699539185
94	Gene_95	h1	1	93.28121	10.168175	9.679844	3.0263571739196777
95	Gene_96	h0	shared	20.917074	6.8600535	9.214504	2.2299513816833496
95	Gene_96	h1	0	19.3456	7.291197	9.238896	1.9380333423614502
95	Gene_96	h1	1	19.3456	7.291197	9.238896	3.621122121810913
96	Gene_97	h0	shared	45.4793	4.9369974	8.218875	1.4642657041549683
96	Gene_97	h1	0	273.86234	7.852737	9.136399	0.8530967831611633
96	Gene_97	h1	1	273.86234	7.852737	9.136399	4.1428656578063965
