ID	gene	hypothesis	regime	r	alpha	sigma	theta
50	Gene_51	h1	0	518.52466	7.265815	9.096146	2.21411395072937
50	Gene_51	h1	1	518.52466	7.265815	9.096146	2.169316053390503
51	Gene_52	h0	shared	116.22289	7.1995077	9.09542	2.26767635345459
51	Gene_52	h1	0	291.22928	7.2979007	9.189506	2.186021566390991
51	Gene_52	h1	1	291.22928	7.2979007	9.189506	2.6499898433685303
52	Gene_53	h0	shared	154.29805	8.014356	8.801066	0.632819414138794
52	Gene_53	h1	0	489.1944	7.9974594	8.809569	0.6199169754981995
52	Gene_53	h1	1	489.1944	7.9974594	8.809569	0.6828208565711975
53	Gene_54	h0	shared	71.062675	6.1000133	9.140026	1.488545298576355
53	Gene_54	h1	0	475.16855	6.1035204	9.234628	1.4963570833206177
53	Gene_54	h1	1	475.16855	6.1035204	9.234628	1.3953884840011597
54	Gene_55	h0	shared	19.336267	16.081514	9.939419	2.5836751461029053
54	Gene_55	h1	0	35.430687	15.037908	10.053682	2.62511944770813
54	Gene_55	h1	1	35.430687	15.037908	10.053682	2.3622806072235107
55	Gene_56	h0	shared	191.86794	7.775596	9.191375	0.2768312692642212
55	Gene_56	h1	0	395.2089	7.7608714	9.204749	0.29504886269569397
55	Gene_56	h1	1	395.2089	7.7608714	9.204749	0.19067086279392242
56	Gene_57	h0	shared	252.06053	11.004738	9.297734	1.3599640130996704
56	Gene_57	h1	0	565.93384	11.067195	9.3203335	1.3358250856399536
56	Gene_57	h1	1	565.93384	11.067195	9.3203335	1.466402530670166
57	Gene_58	h0	shared	29.747782	7.958232	9.778283	2.1783580780029297
57	Gene_58	h1	0	31.014542	7.972131	9.791476	2.133925437927246
57	Gene_58	h1	1	31.014542	7.972131	9.791476	2.3650591373443604
58	Gene_59	h0	shared	114.26133	9.77954	9.987431	-0.06480605155229568
58	Gene_59	h1	0	456.7133	11.260329	10.341434	0.17980332672595978
58	Gene_59	h1	1	456.7133	11.260329	10.341434	-1.1921029090881348
