label	n_samples_per_replicate	n_replicates	total_importance_samples	proposal	mix	q_scale	seed	batch_size	n_requested_genes	selection_rank	ID	gene	elbo_h0_nll_no_constant	elbo_h1_nll_no_constant	observation_constant_added	elbo_h0_nll	elbo_h1_nll	is_h0_nll	is_h1_nll	elbo_lr	is_lr	is_minus_elbo_lr	h0_is_ess	h1_is_ess	min_is_ess	min_is_ess_fraction	h0_is_loglik_mc_se	h1_is_loglik_mc_se	h0_replicate_loglik_se	h1_replicate_loglik_se	h0_replicate_loglik_sd	h1_replicate_loglik_sd	lr_replicate_mc_se	p_chisq	q_chisq	signif_chisq
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	26	202	Gene_203	437.50928	422.49295	540.4961723606749	978.0054523606749	962.9891223606749	961.1314697265625	950.3963623046875	30.032654	21.47021484375	-8.56243915625	1.0339157581329346	1.0581753253936768	1.0339157581329346	0.0006731222383677959	0.9834492802619934	0.9721035361289978	1.9974395036697388	1.831480860710144	3.4596667289733887	3.172217845916748	5.419995307922363	4.248317808652757e-08	1.1757498443228889e-07	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	27	335	Gene_336	-38.55191	-54.680267	1333.1080461384572	1294.5561361384573	1278.4277791384573	1284.419189453125	1269.880126953125	32.256714	29.078125	-3.1785890000000023	1.296773910522461	1.172998070716858	1.172998070716858	0.0007636706189562877	0.8780621886253357	0.9232645630836487	1.1659495830535889	1.095312476158142	2.019483804702759	1.8971368074417114	3.199467420578003	1.3508949403551185e-08	4.0445956298057444e-08	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	28	227	Gene_228	473.3627	456.23334	185.1647117224391	658.5274117224392	641.398051722439	644.6851196289062	632.4227294921875	34.258728	24.5247802734375	-9.733947726562498	2.8484342098236084	2.8662502765655518	2.8484342098236084	0.0018544493553539116	0.5921542048454285	0.5903078317642212	0.9267797470092773	0.634136974811554	1.6052296161651611	1.0983574390411377	2.2459299564361572	4.825066013403045e-09	1.5564729075493694e-08	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	29	54	Gene_55	170.23886	152.48114	1024.3089597755325	1194.5478197755324	1176.7900997755326	1183.856689453125	1169.4012451171875	35.51544	28.910888671875	-6.604551328124998	5.726773738861084	4.131428241729736	4.131428241729736	0.0026897319282094636	0.4172293245792389	0.4914804697036743	0.7632042765617371	1.0865528583526611	1.3219085931777954	1.8819646835327148	2.655618906021118	2.530366249864357e-09	8.909740316423795e-09	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	30	489	Gene_490	178.31512	159.16095	763.2083212597377	941.5234412597376	922.3692712597376	927.1790771484375	913.3995971679688	38.30835	27.5589599609375	-10.749390039062497	1.8673820495605469	4.394264221191406	1.8673820495605469	0.0012157435218493144	0.7315776348114014	0.47651419043540955	1.0432080030441284	0.6352167725563049	1.8068891763687134	1.1002277135849	2.4427716732025146	6.040363764725497e-10	2.3412262653974797e-09	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	31	281	Gene_282	420.7219	400.51648	634.9343984121289	1055.6562984121288	1035.450878412129	1041.041259765625	1027.4998779296875	40.410828	27.082763671875	-13.328064328125002	1.4380450248718262	1.9092423915863037	1.4380450248718262	0.0009362272297342619	0.8337799906730652	0.7235024571418762	0.9327138066291809	0.6436684131622314	1.61550772190094	1.1148663759231567	2.266507625579834	2.0579737913806184e-10	8.846703047240232e-10	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	32	269	Gene_270	332.74777	311.56046	792.6865378528946	1125.4343078528946	1104.2469978528945	1114.62939453125	1097.9483642578125	42.374634	33.362060546875	-9.012573453125	4.2378458976745605	7.1817121505737305	4.2378458976745605	0.002759014256298542	0.4852532148361206	0.37239938974380493	0.40921550989151	0.330424040555954	0.7087820172309875	0.5723112225532532	1.051926612854004	7.536116175543839e-11	3.6583088230795324e-10	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	33	463	Gene_464	30.552979	7.9994507	991.3564224204314	1021.9094014204314	999.3558731204314	1004.1751098632812	988.03662109375	45.107056	32.2769775390625	-12.8300784609375	1.0393617153167725	1.3400778770446777	1.0393617153167725	0.0006766677834093571	0.9808683395385742	0.8637466430664062	3.0157625675201416	1.7287460565567017	5.223453998565674	2.9942760467529297	6.95223331451416	1.8655188505078968e-11	1.0250103574219214e-10	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	34	492	Gene_493	314.18982	290.1142	380.4972945661343	694.6871145661344	670.6114945661343	671.2798461914062	657.8496704101562	48.151245	26.8603515625	-21.290893437500003	1.0072522163391113	1.2630071640014648	1.0072522163391113	0.000655763161679109	0.9963904619216919	0.8897314071655273	2.462445020675659	0.9382162094116211	4.265079975128174	1.6250381469726562	5.27025032043457	3.945732629517806e-12	2.52931578815244e-11	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	35	106	Gene_107	271.14423	245.66602	722.932606613844	994.076836613844	968.598626613844	982.3973388671875	960.6622314453125	50.95642	43.47021484375	-7.486205156250001	2.29725980758667	1.7454813718795776	1.7454813718795776	0.0011363811014841	0.6594943404197693	0.7567214369773865	0.5281354784965515	0.9418447613716125	0.914757490158081	1.631322979927063	2.159628391265869	9.443557047461582e-13	7.264274651893524e-12	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	36	476	Gene_477	322.09903	295.4895	620.5120018964154	942.6110318964154	916.0015018964154	927.266845703125	907.0086669921875	53.219055	40.516357421875	-12.702697578124997	2.0566961765289307	2.937894105911255	2.0566961765289307	0.0013389949065943558	0.6970521211624146	0.5830519795417786	1.8480534553527832	0.9967001676559448	3.2009224891662598	1.7263352870941162	4.199387073516846	2.983169267167796e-13	2.8425898951251648e-12	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	37	258	Gene_259	-565.25256	-593.88544	1911.619258256365	1346.366698256365	1317.7338182563649	1333.56494140625	1308.8365478515625	57.265747	49.456787109375	-7.8089598906249975	1.525492787361145	2.184476852416992	1.525492787361145	0.0009931593667715788	0.8095064163208008	0.6763294339179993	1.4111948013305664	1.2213820219039917	2.444261074066162	2.1154956817626953	3.7326905727386475	3.8080649744642876e-14	4.871103520542874e-13	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	38	308	Gene_309	-260.39655	-292.23608	1397.2852765159028	1136.8887265159028	1105.0491965159026	1120.5233154296875	1094.7928466796875	63.679077	51.4609375	-12.2181395	1.8966155052185059	3.5144238471984863	1.8966155052185059	0.001234775719543298	0.7259106636047363	0.5329868793487549	1.4450609683990479	1.1794220209121704	2.5029189586639404	2.042818784713745	3.7305428981781006	1.4432899320127037e-15	2.6727591333568583e-14	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	39	133	Gene_134	436.35858	401.40903	281.3758294889572	717.7344094889572	682.7848594889572	700.489013671875	676.2359008789062	69.89911	48.5062255859375	-21.392884414062493	1.1724176406860352	4.562314987182617	1.1724176406860352	0.0007632927348216375	0.9234943389892578	0.46763014793395996	1.2565925121307373	0.6512422561645508	2.1764819622039795	1.127984642982483	2.8306474685668945	1.1102230246251563e-16	3.2653618371328128e-15	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	40	250	Gene_251	419.62173	365.5274	361.03925338990626	780.6609833899063	726.5666533899063	760.910888671875	722.1593627929688	108.18866	77.5030517578125	-30.6856082421875	2.2326135635375977	7.151805400848389	2.2326135635375977	0.0014535244554281235	0.6689885854721069	0.37318155169487	0.9245431423187256	0.343184232711792	1.6013556718826294	0.5944125056266785	1.9723645448684692	0.0	0.0	True
