ID	gene	hypothesis	regime	r	alpha	sigma	theta
55	Gene_56	h1	0	184.55656	12.371328	9.8207	0.3590632975101471
55	Gene_56	h1	1	184.55656	12.371328	9.8207	2.970306634902954
56	Gene_57	h0	shared	36.372204	4.943673	7.815928	0.7546443
56	Gene_57	h1	0	42.276573	8.8664465	9.108532	0.40383830666542053
56	Gene_57	h1	1	42.276573	8.8664465	9.108532	3.1835012435913086
57	Gene_58	h0	shared	154.46625	5.279182	8.3286915	-0.068348534
57	Gene_58	h1	0	444.1523	14.826676	10.77222	-0.5382193922996521
57	Gene_58	h1	1	444.1523	14.826676	10.77222	2.9053025245666504
58	Gene_59	h0	shared	96.11698	5.042286	9.39312	2.384994
58	Gene_59	h1	0	409.73047	8.931412	10.936777	1.8743841648101807
58	Gene_59	h1	1	409.73047	8.931412	10.936777	5.355441570281982
59	Gene_60	h0	shared	34.87966	6.930226	9.2245455	1.692855
59	Gene_60	h1	0	36.615093	9.891941	10.195127	1.319411039352417
59	Gene_60	h1	1	36.615093	9.891941	10.195127	3.3707058429718018
60	Gene_61	h0	shared	28.180853	4.9264107	8.467537	2.2793918
60	Gene_61	h1	0	25.921442	8.582306	9.8986635	1.8196513652801514
60	Gene_61	h1	1	25.921442	8.582306	9.8986635	4.788853168487549
61	Gene_62	h0	shared	93.88238	5.7258515	7.86098	1.1229787
61	Gene_62	h1	0	383.90225	9.103027	9.029417	0.7889979481697083
61	Gene_62	h1	1	383.90225	9.103027	9.029417	2.8924930095672607
62	Gene_63	h0	shared	206.08653	5.7223344	8.4115095	1.2097235
62	Gene_63	h1	0	599.6946	9.845176	9.730615	0.8271674513816833
62	Gene_63	h1	1	599.6946	9.845176	9.730615	3.612884998321533
63	Gene_64	h0	shared	25.34536	4.1727514	8.092638	1.4702687
63	Gene_64	h1	0	14.706788	11.579597	10.246687	0.8810054063796997
63	Gene_64	h1	1	14.706788	11.579597	10.246687	5.142326831817627
64	Gene_65	h0	shared	39.6476	4.704864	9.138904	2.3783803
64	Gene_65	h1	0	71.28748	7.2322016	10.397825	2.0230796337127686
64	Gene_65	h1	1	71.28748	7.2322016	10.397825	5.019720077514648
65	Gene_66	h0	shared	32.04501	19.330765	11.274163	-0.45081463
65	Gene_66	h1	0	226.57504	19.56078	11.357288	-0.6505345702171326
65	Gene_66	h1	1	226.57504	19.56078	11.357288	0.2715449631214142
66	Gene_67	h0	shared	34.76668	3.7405713	7.798345	1.0849975
66	Gene_67	h1	0	20.637486	11.916122	10.113898	0.4833434224128723
66	Gene_67	h1	1	20.637486	11.916122	10.113898	5.031494617462158
67	Gene_68	h0	shared	26.397528	5.1131043	9.2675705	2.3201697
