ID	gene	hypothesis	regime	r	alpha	sigma	theta
85	Gene_86	h1	1	913.38	8.480403	7.437918	1.5594123601913452
86	Gene_87	h0	shared	51.120907	15.285515	9.79535	-0.788797914981842
86	Gene_87	h1	0	154.28142	17.373457	9.982835	-0.9927282333374023
86	Gene_87	h1	1	154.28142	17.373457	9.982835	0.14871543645858765
87	Gene_88	h0	shared	261.33624	7.276835	8.221349	0.09202596545219421
87	Gene_88	h1	0	518.32416	7.1500735	8.056979	-0.09693445265293121
87	Gene_88	h1	1	518.32416	7.1500735	8.056979	1.0085734128952026
88	Gene_89	h0	shared	367.033	4.3781796	6.7479043	1.1960736513137817
88	Gene_89	h1	0	702.52155	4.5529575	6.7232804	0.935317873954773
88	Gene_89	h1	1	702.52155	4.5529575	6.7232804	2.7014503479003906
89	Gene_90	h0	shared	190.63406	5.4123707	7.393856	1.313344955444336
89	Gene_90	h1	0	582.98816	5.4709487	7.428393	1.233786940574646
89	Gene_90	h1	1	582.98816	5.4709487	7.428393	1.7115565538406372
90	Gene_91	h0	shared	607.47546	2.9765368	6.182754	0.6144401431083679
90	Gene_91	h1	0	625.9757	3.1087542	6.211711	0.38459983468055725
90	Gene_91	h1	1	625.9757	3.1087542	6.211711	2.195215940475464
91	Gene_92	h0	shared	124.75908	8.789437	7.9372716	1.9813792705535889
91	Gene_92	h1	0	816.79254	9.841367	8.175658	1.7754755020141602
91	Gene_92	h1	1	816.79254	9.841367	8.175658	2.906357526779175
92	Gene_93	h0	shared	131.65132	9.351565	7.546466	1.3217545747756958
92	Gene_93	h1	0	846.10706	9.383639	7.489266	1.1496541500091553
92	Gene_93	h1	1	846.10706	9.383639	7.489266	2.0825798511505127
93	Gene_94	h0	shared	442.17062	5.5449533	7.492671	1.6767042875289917
93	Gene_94	h1	0	834.50836	5.578254	7.494573	1.6228777170181274
93	Gene_94	h1	1	834.50836	5.578254	7.494573	1.968335509300232
94	Gene_95	h0	shared	211.43056	4.4921865	7.0343356	0.788640022277832
94	Gene_95	h1	0	649.2564	5.0814333	7.167669	0.45542091131210327
94	Gene_95	h1	1	649.2564	5.0814333	7.167669	2.6459383964538574
95	Gene_96	h0	shared	112.84687	5.0878077	7.4113555	1.5429835319519043
95	Gene_96	h1	0	514.266	5.861087	7.6781187	1.2642037868499756
95	Gene_96	h1	1	514.266	5.861087	7.6781187	2.8420021533966064
96	Gene_97	h0	shared	135.38492	4.550024	6.960252	1.5461183786392212
96	Gene_97	h1	0	692.4463	5.820873	7.222214	1.0680242776870728
96	Gene_97	h1	1	692.4463	5.820873	7.222214	3.896591901779175
97	Gene_98	h0	shared	275.955	5.3230453	6.616983	0.8418735265731812
97	Gene_98	h1	0	875.58386	5.7101407	6.6563983	0.6259675025939941
97	Gene_98	h1	1	875.58386	5.7101407	6.6563983	2.010798215866089
98	Gene_99	h0	shared	156.84706	9.372642	7.883848	1.8820109367370605
98	Gene_99	h1	0	546.541	9.244229	7.770365	1.7285813093185425
98	Gene_99	h1	1	546.541	9.244229	7.770365	2.5745089054107666
99	Gene_100	h0	shared	174.34955	4.3407483	7.32213	2.092278242111206
99	Gene_100	h1	0	728.7251	5.5468426	7.6952615	1.729023814201355
99	Gene_100	h1	1	728.7251	5.5468426	7.6952615	4.25954532623291
100	Gene_101	h0	shared	353.1143	7.409084	7.4154105	1.0500723123550415
100	Gene_101	h1	0	854.3618	9.382297	7.7001457	0.7593866586685181
100	Gene_101	h1	1	854.3618	9.382297	7.7001457	2.485163927078247
101	Gene_102	h0	shared	273.51614	4.7724566	6.9646344	2.568260669708252
101	Gene_102	h1	0	762.7617	6.0188494	7.3292875	2.2325522899627686
101	Gene_102	h1	1	762.7617	6.0188494	7.3292875	4.31720495223999
102	Gene_103	h0	shared	136.73608	8.752564	7.8947067	0.9385855197906494
102	Gene_103	h1	0	622.7552	9.124493	7.9641213	0.7995251417160034
102	Gene_103	h1	1	622.7552	9.124493	7.9641213	1.5874500274658203
103	Gene_104	h0	shared	415.207	4.731486	7.0255017	0.7528756260871887
103	Gene_104	h1	0	561.33215	7.717003	7.6208434	0.32115280628204346
103	Gene_104	h1	1	561.33215	7.717003	7.6208434	3.2781834602355957
104	Gene_105	h0	shared	287.26337	5.9914923	7.7976527	-0.17955760657787323
104	Gene_105	h1	0	435.84625	6.1662817	7.8356447	-0.31173887848854065
104	Gene_105	h1	1	435.84625	6.1662817	7.8356447	0.48250314593315125
105	Gene_106	h0	shared	149.74995	13.096002	9.065542	1.0068533420562744
105	Gene_106	h1	0	428.07767	13.676252	9.076595	0.8508443832397461
105	Gene_106	h1	1	428.07767	13.676252	9.076595	1.720811367034912
106	Gene_107	h0	shared	476.1822	4.138049	7.118652	0.7268725037574768
106	Gene_107	h1	0	859.25104	4.2873187	7.153208	0.5197315216064453
106	Gene_107	h1	1	859.25104	4.2873187	7.153208	1.8662108182907104
107	Gene_108	h0	shared	344.13266	7.5712113	7.745946	2.2484660148620605
107	Gene_108	h1	0	1096.6332	8.546052	7.8690653	1.9841666221618652
107	Gene_108	h1	1	1096.6332	8.546052	7.8690653	3.4940760135650635
108	Gene_109	h0	shared	526.66156	6.1558976	7.0509343	2.8019957542419434
108	Gene_109	h1	0	939.94507	7.704417	7.360777	2.496328115463257
108	Gene_109	h1	1	939.94507	7.704417	7.360777	4.307898998260498
109	Gene_110	h0	shared	503.10452	4.0632076	7.072401	1.0789072513580322
109	Gene_110	h1	0	639.65985	4.3567553	7.069015	0.7581030130386353
109	Gene_110	h1	1	639.65985	4.3567553	7.069015	3.01366925239563
110	Gene_111	h0	shared	195.01613	4.662874	7.75568	3.3839848041534424
110	Gene_111	h1	0	793.5749	4.8944654	7.84293	3.177131175994873
110	Gene_111	h1	1	793.5749	4.8944654	7.84293	4.489654541015625
111	Gene_112	h0	shared	295.77374	6.444909	6.9972076	2.240452289581299
111	Gene_112	h1	0	713.8038	7.70655	7.2346377	1.9653139114379883
111	Gene_112	h1	1	713.8038	7.70655	7.2346377	3.6434106826782227
112	Gene_113	h0	shared	258.32532	5.7067575	7.4162974	0.8385695219039917
112	Gene_113	h1	0	489.90942	6.4758067	7.5743833	0.5568985342979431
112	Gene_113	h1	1	489.90942	6.4758067	7.5743833	2.3111846446990967
113	Gene_114	h0	shared	87.596466	8.031486	7.380511	1.506371259689331
113	Gene_114	h1	0	520.88135	9.82242	7.7646394	1.3035722970962524
113	Gene_114	h1	1	520.88135	9.82242	7.7646394	2.5031402111053467
114	Gene_115	h0	shared	179.47618	3.3945608	6.966533	1.7060033082962036
114	Gene_115	h1	0	638.38495	4.268023	7.157076	1.1711348295211792
114	Gene_115	h1	1	638.38495	4.268023	7.157076	4.707416534423828
115	Gene_116	h0	shared	729.94995	4.330787	6.8775473	2.543830156326294
115	Gene_116	h1	0	914.5912	4.321814	6.756269	2.2855255603790283
115	Gene_116	h1	1	914.5912	4.321814	6.756269	4.050666809082031
116	Gene_117	h0	shared	314.8426	5.142006	6.8806143	0.5556007027626038
116	Gene_117	h1	0	616.75116	5.2329903	6.855182	0.3512152433395386
116	Gene_117	h1	1	616.75116	5.2329903	6.855182	1.6299052238464355
117	Gene_118	h0	shared	331.12076	3.3485339	6.915041	0.9339871406555176
117	Gene_118	h1	0	1096.6332	3.8263073	7.0722623	0.6223801970481873
117	Gene_118	h1	1	1096.6332	3.8263073	7.0722623	2.992421865463257
118	Gene_119	h0	shared	336.36673	6.550919	6.95929	0.8506423830986023
118	Gene_119	h1	0	609.8347	6.8913054	6.9542584	0.6388049721717834
118	Gene_119	h1	1	609.8347	6.8913054	6.9542584	1.8802694082260132
119	Gene_120	h0	shared	274.61765	7.1455064	7.3583794	1.5647598505020142
119	Gene_120	h1	0	660.931	9.419805	7.7907224	1.2810524702072144
119	Gene_120	h1	1	660.931	9.419805	7.7907224	2.982330083847046
120	Gene_121	h0	shared	136.6977	5.9051533	7.7431226	2.2594428062438965
120	Gene_121	h1	0	1096.6332	6.2711735	7.7960534	2.0044126510620117
120	Gene_121	h1	1	1096.6332	6.2711735	7.7960534	3.5576183795928955
121	Gene_122	h0	shared	542.4236	5.1576576	7.161368	2.5709235668182373
