ID	gene	hypothesis	regime	r	alpha	sigma	theta
64	Gene_65	h1	0	652.96844	5.6079865	7.2323685	0.6757140159606934
64	Gene_65	h1	1	652.96844	5.6079865	7.2323685	0.5365501046180725
65	Gene_66	h0	shared	250.76186	8.482195	9.322276	-1.1879900693893433
65	Gene_66	h1	0	407.43738	8.397469	9.290232	-1.221420407295227
65	Gene_66	h1	1	407.43738	8.397469	9.290232	-1.0366841554641724
66	Gene_67	h0	shared	201.74075	6.772145	7.358106	1.4475255012512207
66	Gene_67	h1	0	685.28	7.102463	7.386282	1.62880539894104
66	Gene_67	h1	1	685.28	7.102463	7.386282	0.5828830599784851
67	Gene_68	h0	shared	254.02477	6.713275	7.0684075	0.7573164701461792
67	Gene_68	h1	0	660.4213	6.738118	7.0871763	0.7458823323249817
67	Gene_68	h1	1	660.4213	6.738118	7.0871763	0.8030697107315063
68	Gene_69	h0	shared	197.54999	4.7097535	6.793173	0.6302967071533203
68	Gene_69	h1	0	604.31995	4.8044972	6.8517094	0.7138991355895996
68	Gene_69	h1	1	604.31995	4.8044972	6.8517094	0.14839880168437958
69	Gene_70	h0	shared	198.921	5.589171	7.879534	-0.1059640645980835
69	Gene_70	h1	0	562.64465	6.3866696	8.193347	0.10460853576660156
69	Gene_70	h1	1	562.64465	6.3866696	8.193347	-1.2450867891311646
70	Gene_71	h0	shared	158.677	5.4632955	7.1904106	-0.0007020903285592794
70	Gene_71	h1	0	844.8794	5.8517857	7.342494	-0.1460179090499878
70	Gene_71	h1	1	844.8794	5.8517857	7.342494	0.7756054997444153
71	Gene_72	h0	shared	337.36987	8.802392	7.786838	0.3073248565196991
71	Gene_72	h1	0	636.7852	8.782319	7.7827616	0.27181053161621094
71	Gene_72	h1	1	636.7852	8.782319	7.7827616	0.4612841308116913
72	Gene_73	h0	shared	403.57944	3.857566	6.452058	1.4284796714782715
72	Gene_73	h1	0	1096.6332	3.8061833	6.4067965	1.324900507926941
72	Gene_73	h1	1	1096.6332	3.8061833	6.4067965	2.042682647705078
73	Gene_74	h0	shared	79.69336	4.877645	7.237887	1.2331534624099731
73	Gene_74	h1	0	1079.9785	4.8700237	7.260007	1.2287977933883667
73	Gene_74	h1	1	1079.9785	4.8700237	7.260007	1.2188701629638672
74	Gene_75	h0	shared	179.7391	6.601277	7.4725366	0.9102117419242859
74	Gene_75	h1	0	969.8602	6.8349614	7.5319433	0.7525832056999207
74	Gene_75	h1	1	969.8602	6.8349614	7.5319433	1.6571723222732544
75	Gene_76	h0	shared	135.05345	6.7568717	7.1658287	1.9711544513702393
75	Gene_76	h1	0	856.188	6.8054833	7.1988277	2.0281381607055664
75	Gene_76	h1	1	856.188	6.8054833	7.1988277	1.6838009357452393
76	Gene_77	h0	shared	211.43115	11.914	8.896248	-0.4957811236381531
76	Gene_77	h1	0	361.15063	11.888884	8.883053	-0.4494638442993164
76	Gene_77	h1	1	361.15063	11.888884	8.883053	-0.6934059858322144
