scenario	scenario_title	gene	cell	true_latent	saved_terminal_expression	read_count	q_mean	q_std	error	standardized_error	covered_by_2sd
t7r5	theta1=7	Gene_500	c5118	0.06349942942287176	0.7254008328068091	2.0	1.6020154	1.2358867	1.5385159705771283	1.2448681344148524	True
t7r5	theta1=7	Gene_500	c5119	-0.5523712585021433	0.454625574508505	1.0	0.5152204	1.3033562	1.0675916585021432	0.8191096635763447	True
t7r5	theta1=7	Gene_500	c5120	-1.8869283922162596	0.1410971858231207	1.0	0.5073291	1.3036321	2.3942574922162594	1.8366051988258494	True
t7r5	theta1=7	Gene_500	c5121	0.8468106834856203	1.2036318054172863	1.0	1.1570381	1.3564762	0.3102274165143798	0.22870096542377952	True
t7r5	theta1=7	Gene_500	c5122	1.084930503059611	1.3760506110765671	1.0	1.2001816	1.2879318	0.11525109694038904	0.08948540360630046	True
t7r5	theta1=7	Gene_500	c5123	0.13818750962881202	0.7646260120517018	0.0	-0.54454553	1.4857402	-0.682733039628812	-0.4595238384401338	True
t7r5	theta1=7	Gene_500	c5124	1.0792365786363023	1.3717978875624213	1.0	0.5185076	1.329627	-0.5607289786363023	-0.4217190073880136	True
t7r5	theta1=7	Gene_500	c5125	1.865928502902181	2.009814499275876	3.0	2.41406	1.2134045	0.548131497097819	0.4517302326617538	True
t7r5	theta1=7	Gene_500	c5126	1.6290608321185867	1.8081385260450364	1.0	1.2646185	1.3353478	-0.36444233211858656	-0.2729194088001542	True
t7r5	theta1=7	Gene_500	c5127	-1.6965419313253685	0.1683209624103658	0.0	-2.242609	1.6198593	-0.5460670686746314	-0.3371077158828742	True
t7r5	theta1=7	Gene_500	c5128	-1.3183164189974061	0.2371138504157874	0.0	-2.223129	1.5944358	-0.904812581002594	-0.5674813504580077	True
t7r5	theta1=7	Gene_500	c5129	-0.656062481075276	0.4179801066698148	2.0	1.0748911	1.1927493	1.730953581075276	1.4512300121033617	True
t7r5	theta1=7	Gene_500	c5130	-0.9075841500586085	0.3389675761954933	0.0	-0.7537272	1.4877841	0.15385695005860844	0.10341349262880847	True
t7r5	theta1=7	Gene_500	c5131	4.665248146266423	4.674620994727746	3.0	2.8985312	1.2774284	-1.7667169462664232	-1.3830262003462763	True
t7r5	theta1=7	Gene_500	c5132	5.992824753804504	5.995318244266586	2.0	2.3947825	1.3130658	-3.598042253804504	-2.740184272413846	False
t7r5	theta1=7	Gene_500	c5133	-0.12051640686688093	0.6347034050187106	2.0	1.3894892	1.2198609	1.510005606866881	1.2378506490919423	True
t7r5	theta1=7	Gene_500	c5134	0.22342514475960426	0.8110866668087136	0.0	-0.2582422	1.4941577	-0.48166734475960427	-0.32236714020187046	True
t7r5	theta1=7	Gene_500	c5135	5.406951989629475	5.411427251300631	11.0	6.52863	1.3626528	1.121678010370525	0.8231576013864464	True
t7r5	theta1=7	Gene_500	c5136	6.410067122826005	6.411710685523654	3.0	4.311021	1.4513234	-2.099046122826005	-1.4462979945241736	True
t7r5	theta1=7	Gene_500	c5137	2.201663171360788	2.306580713117745	4.0	2.8188643	1.2067907	0.6172011286392118	0.5114400770897654	True
t7r5	theta1=7	Gene_500	c5138	2.7926754078427916	2.852129563040726	0.0	0.2906051	1.4815332	-2.5020703078427915	-1.6888385004418338	True
t7r5	theta1=7	Gene_500	c5139	2.5067222420521897	2.585103620231949	0.0	-0.6937283	1.502717	-3.20045054205219	-2.129775960511653	False
t7r5	theta1=7	Gene_500	c5140	0.6200810779126095	1.050499463139683	0.0	-0.6205851	1.4649734	-1.2406661779126096	-0.8468864881182208	True
t7r5	theta1=7	Gene_500	c5141	1.1650116217605835	1.4365026007466657	1.0	1.3392818	1.3463968	0.17427017823941648	0.12943448635604043	True
t7r5	theta1=7	Gene_500	c5142	1.020062159873962	1.327967746282053	4.0	2.8351564	1.2157676	1.8150942401260377	1.4929615167619517	True
t7r5	theta1=7	Gene_500	c5143	6.206737797283786	6.208751570986504	1.0	1.8872775	1.3821589	-4.319460297283786	-3.12515463835872	False
t7r5	theta1=7	Gene_500	c5144	5.708198610864297	5.711511761649097	5.0	3.6571321	1.2188418	-2.051066510864297	-1.6827996142438642	True
t7r5	theta1=7	Gene_500	c5145	3.050618209572673	3.096861949304796	2.0	2.7272592	1.334229	-0.32335900957267283	-0.24235645423137467	True
t7r5	theta1=7	Gene_500	c5146	2.8758589506967276	2.9306952776710213	5.0	3.9274209	1.2249105	1.0515619493032724	0.8584806394453084	True
t7r5	theta1=7	Gene_500	c5147	1.1263360928475097	1.4071589378674538	3.0	2.5889285	1.2227782	1.4625924071524905	1.1961224097325995	True
t7r5	theta1=7	Gene_500	c5148	-0.016119639875221175	0.6851198406193965	2.0	2.054582	1.3236436	2.070701639875221	1.5643951588442848	True
t7r5	theta1=7	Gene_500	c5149	2.6976227062621114	2.7628161410610472	7.0	4.4455976	1.2872822	1.7479748937378887	1.357880108757729	True
t7r5	theta1=7	Gene_500	c5150	2.5809458302122468	2.653919644546624	1.0	2.088447	1.4385568	-0.49249883021224683	-0.34235619352134505	True
t7r5	theta1=7	Gene_500	c5151	6.426328300834044	6.427945374816084	7.0	6.041453	1.4164741	-0.384875300834044	-0.27171361681378003	True
t7r5	theta1=7	Gene_500	c5152	5.835308617164411	5.838226876082494	9.0	6.4968724	1.3647703	0.6615637828355894	0.4847436838533117	True
t7r5	theta1=7	Gene_500	c5153	-0.8273434711331313	0.3627031802396854	0.0	-2.035969	1.5898314	-1.2086255288668688	-0.7602224543224324	True
t7r5	theta1=7	Gene_500	c5154	0.48008778157486687	0.9617291021868382	0.0	-1.9771211	1.6193701	-2.457208881574867	-1.5173856066472184	True
t7r5	theta1=7	Gene_500	c5155	1.6359718762344582	1.8139197103688247	3.0	2.5074365	1.2456151	0.8714646237655417	0.699625930807632	True
t7r5	theta1=7	Gene_500	c5156	0.7566168470664328	1.1413697939343448	1.0	1.3632442	1.3675574	0.6066273529335672	0.44358456393389206	True
t7r5	theta1=7	Gene_500	c5157	5.808842613138403	5.811839020688965	7.0	5.073049	1.2979869	-0.7357936131384033	-0.5668729115358586	True
t7r5	theta1=7	Gene_500	c5158	6.084624650034088	6.086899679259553	2.0	3.3924694	1.4358294	-2.6921552500340877	-1.8749826755421555	True
t7r5	theta1=7	Gene_500	c5159	-1.7525393238451379	0.1598486170667489	0.0	-2.2581542	1.587573	-0.505614876154862	-0.31848291458399836	True
t7r5	theta1=7	Gene_500	c5160	-1.6277922819276327	0.1792857945457592	0.0	-2.228698	1.6025424	-0.6009057180723674	-0.3749702460742177	True
t7r5	theta1=7	Gene_500	c5161	-0.8248535081077801	0.3634613009673232	1.0	0.6527975	1.294858	1.47765100810778	1.1411683814810427	True
t7r5	theta1=7	Gene_500	c5162	-0.11103368352638378	0.6391706076846274	1.0	0.6651431	1.2600688	0.7761767835263838	0.6159796858126982	True
t7r5	theta1=7	Gene_500	c5163	0.8837729048100954	1.2296443471103655	1.0	0.8150003	1.3333174	-0.0687726048100954	-0.051580069989407916	True
t7r5	theta1=7	Gene_500	c5164	0.1573577763764849	0.7749180643456743	1.0	0.8030049	1.3039072	0.6456471236235151	0.49516340091036776	True
t7r5	theta1=7	Gene_500	c5165	0.7956352219746163	1.1680911192474863	0.0	-0.027792433	1.4546049	-0.8234276549746163	-0.5660833776750074	True
t7r5	theta1=7	Gene_500	c5166	1.6158500955949195	1.7971058064126897	3.0	2.0820632	1.1770201	0.46621310440508035	0.39609612818428536	True
t7r5	theta1=7	Gene_500	c5167	1.2226295673665812	1.4807192156819915	4.0	3.3760107	1.2114854	2.153381132633419	1.7774717983670452	True
t7r5	theta1=7	Gene_500	c5168	0.049007506852557274	0.7179511209136126	2.0	2.5228772	1.3124602	2.4738696931474426	1.8849102572005174	True
t7r5	theta1=7	Gene_500	c5169	0.9536756660480221	1.2796083432285574	0.0	-1.3216244	1.5550636	-2.275300066048022	-1.4631556330223547	True
t7r5	theta1=7	Gene_500	c5170	0.3375497496856394	0.8760974277309604	0.0	-1.3379439	1.5512799	-1.6754936496856394	-1.0800717843927712	True
t7r5	theta1=7	Gene_500	c5171	0.11655707686965819	0.7531229525979248	4.0	2.6479461	1.1677086	2.531389023130342	2.1678259654252283	False
t7r5	theta1=7	Gene_500	c5172	-0.7697325822915364	0.3805826943940447	0.0	0.14524868	1.5011374	0.9149812622915364	0.609525325457574	True
t7r5	theta1=7	Gene_500	c5173	4.661916435497771	4.671320417040106	6.0	5.2888093	1.3542285	0.6268928645022287	0.46291513175378357	True
t7r5	theta1=7	Gene_500	c5174	5.645945304907756	5.649470890906297	8.0	5.834183	1.3653231	0.1882376950922442	0.13787043894023635	True
t7r5	theta1=7	Gene_500	c5175	1.4078544188613804	1.6267229852252223	2.0	1.4307381	1.2141852	0.022883681138619494	0.018846944550649683	True
t7r5	theta1=7	Gene_500	c5176	1.945957293663684	2.079482793333708	0.0	-0.2354015	1.4948398	-2.181358793663684	-1.4592592421366384	True
t7r5	theta1=7	Gene_500	c5177	3.145106060880671	3.1872670208966354	2.0	2.878801	1.325225	-0.26630506088067074	-0.20095082788256388	True
t7r5	theta1=7	Gene_500	c5178	3.0570533968143403	3.103007217029774	3.0	3.3296857	1.3485217	0.2726323031856599	0.20217123920635455	True
t7r5	theta1=7	Gene_500	c5179	3.982570717899934	4.001036830418994	6.0	4.6281786	1.2969712	0.6456078821000659	0.4977812013867894	True
t7r5	theta1=7	Gene_500	c5180	3.1030749073178443	3.1470065192660948	3.0	3.5758975	1.2919062	0.47282259268215565	0.3659883300212939	True
t7r5	theta1=7	Gene_500	c5181	-0.12047368785202339	0.6347234792234488	1.0	0.37107226	1.2705629	0.4915459478520234	0.3868725805326311	True
t7r5	theta1=7	Gene_500	c5182	0.12131119389323045	0.7556412013501731	0.0	-0.714047	1.4766767	-0.8353581938932304	-0.5657014794729478	True
t7r5	theta1=7	Gene_500	c5183	-0.6301669235811885	0.4269022852673314	1.0	0.21916372	1.2957814	0.8493306435811885	0.6554582768213747	True
t7r5	theta1=7	Gene_500	c5184	0.3054018045971086	0.8574618363212162	0.0	-0.84793013	1.5182046	-1.1533319345971085	-0.7596683178256135	True
t7r5	theta1=7	Gene_500	c5185	-0.8128346460051121	0.3671391879264364	0.0	-2.2377295	1.5844777	-1.4248948539948878	-0.8992836276552757	True
t7r5	theta1=7	Gene_500	c5186	-0.6418108019479098	0.4228717076588507	0.0	-2.2357724	1.6230134	-1.5939615980520903	-0.9821000849728598	True
t7r5	theta1=7	Gene_500	c5187	-1.5950524918274416	0.1847335437322042	0.0	-1.4045694	1.5465888	0.1904830918274416	0.12316337207888846	True
t7r5	theta1=7	Gene_500	c5188	-1.8197549209641677	0.1501989949796477	0.0	-1.3587166	1.5798192	0.46103832096416775	0.2918297998683443	True
t7r5	theta1=7	Gene_500	c5189	-0.1558882770910261	0.6182376155939314	0.0	-0.7714812	1.5368171	-0.6155929229089738	-0.4005635562676742	True
t7r5	theta1=7	Gene_500	c5190	0.443139074916949	0.9390649947127604	1.0	0.32843632	1.2948334	-0.11470275491694898	-0.08858495225482212	True
t7r5	theta1=7	Gene_500	c5191	-1.4606696867276077	0.2087044483860055	0.0	-1.0310676	1.5672916	0.4296020867276076	0.27410475927237	True
t7r5	theta1=7	Gene_500	c5192	-0.937237503412647	0.3305320825809082	1.0	0.1260673	1.2689217	1.063304803412647	0.8379593503780787	True
t7r5	theta1=7	Gene_500	c5193	0.3924358659263208	0.908493575471058	0.0	-0.03999783	1.5145414	-0.4324336959263208	-0.28552121185087503	True
t7r5	theta1=7	Gene_500	c5194	1.3037592379732916	1.543963782875405	3.0	2.0841985	1.145672	0.7804392620267082	0.6812065425590468	True
t7r5	theta1=7	Gene_500	c5195	0.5225603358090642	0.9881795693082476	3.0	2.4355936	1.2401958	1.9130332641909356	1.5425251917406393	True
t7r5	theta1=7	Gene_500	c5196	2.2115758274503565	2.31551045082794	3.0	2.492977	1.1856713	0.2814011725496437	0.23733489420688827	True
t7r5	theta1=7	Gene_500	c5197	-0.31186719684216024	0.5493222733919294	0.0	-0.94328094	1.481949	-0.6314137431578397	-0.42606981964820634	True
t7r5	theta1=7	Gene_500	c5198	-1.6134457508156403	0.1816546982071763	0.0	-0.92761105	1.5019342	0.6858347008156404	0.45663431914370173	True
t7r5	theta1=7	Gene_500	c5199	4.660551743104319	4.669968506672396	11.0	7.2978573	1.3705547	2.637305556895681	1.924261437282059	True
t7r5	theta1=7	Gene_500	c5200	4.680771497998264	4.690000636089282	9.0	6.8802433	1.3542767	2.199471802001736	1.6240933643780004	True
t7r5	theta1=7	Gene_500	c5201	1.510701137724538	1.710170775418023	1.0	1.2199185	1.3595784	-0.29078263772453816	-0.21387706492287475	True
t7r5	theta1=7	Gene_500	c5202	2.428100401857812	2.512629240512944	2.0	1.8759423	1.2820194	-0.5521581018578121	-0.4306940299482302	True
t7r5	theta1=7	Gene_500	c5203	1.3915402593047599	1.6136368302281945	2.0	1.3578327	1.2371182	-0.03370755930475999	-0.027246838099027233	True
t7r5	theta1=7	Gene_500	c5204	1.759779262988464	1.918561638235445	0.0	-0.2709211	1.5012121	-2.030700362988464	-1.352707164422978	True
t7r5	theta1=7	Gene_500	c5205	0.07863795576820326	0.7332389503653436	3.0	3.0564303	1.2588305	2.977792344231797	2.3655228755831677	False
t7r5	theta1=7	Gene_500	c5206	1.1373896032846231	1.4155174038984688	3.0	3.1010065	1.310328	1.9636168967153769	1.498568981747606	True
t7r5	theta1=7	Gene_500	c5207	5.960176309658495	5.9627524457174745	8.0	5.19175	1.2985998	-0.7684263096584951	-0.5917345048555337	True
t7r5	theta1=7	Gene_500	c5208	4.694097473565428	4.70320499486558	1.0	2.6587012	1.4899302	-2.035396273565428	-1.3661017634016868	True
t7r5	theta1=7	Gene_500	c5209	3.495320338850159	3.525208240437841	1.0	0.75909054	1.275549	-2.736229798850159	-2.145138915753263	False
t7r5	theta1=7	Gene_500	c5210	3.338493090056322	3.373368219322657	0.0	-0.19598445	1.5110371	-3.534477540056322	-2.33910705439087	False
t7r5	theta1=7	Gene_500	c5211	3.3722162857397326	3.405954211691415	8.0	5.3212433	1.3094467	1.9490270142602673	1.4884355462962082	True
t7r5	theta1=7	Gene_500	c5212	2.866089087003567	2.921449150922768	3.0	3.754238	1.4328053	0.8881489129964328	0.6198671326777146	True
t7r5	theta1=7	Gene_500	c5213	-0.4895672299380254	0.4780285792302048	0.0	-0.39925924	1.4723672	0.09030798993802536	0.06133523616800575	True
t7r5	theta1=7	Gene_500	c5214	-0.07758550201960283	0.6551066796699323	2.0	1.319539	1.1554031	1.3971245020196028	1.209209584100651	True
t7r5	theta1=7	Gene_500	c5215	0.14942785663781696	0.7706496015606571	2.0	1.1757302	1.2599441	1.0263023433621832	0.8145618074343006	True
t7r5	theta1=7	Gene_500	c5216	0.20829777744913053	0.8027097882954727	0.0	-0.6012363	1.478564	-0.8095340774491304	-0.5475137210490248	True
t7r5	theta1=7	Gene_500	c5217	2.046385349357946	2.167895720801545	0.0	-0.1571558	1.4575707	-2.203541149357946	-1.5117902338170943	True
t7r5	theta1=7	Gene_500	c5218	2.691229565604427	2.756827706329412	2.0	1.4632949	1.2299248	-1.2279346656044272	-0.9983819056290492	True
t7r5	theta1=7	Gene_500	c5219	0.6967056426143979	1.1009860031089809	1.0	0.41286388	1.2598845	-0.2838417626143979	-0.22529189192691704	True
t7r5	theta1=7	Gene_500	c5220	0.6570531970492498	1.0746949610656398	0.0	-0.6572189	1.534044	-1.3142720970492499	-0.8567368974092333	True
t7r5	theta1=7	Gene_500	c5221	0.20401253854345425	0.8003470917874174	2.0	2.0532975	1.256136	1.8492849614565459	1.4722012277783185	True
t7r5	theta1=7	Gene_500	c5222	0.515687712494215	0.9838708276437756	2.0	2.0471735	1.2751524	1.531485787505785	1.2010217661087295	True
t7r5	theta1=7	Gene_500	c5223	4.936093548189929	4.943250478286084	4.0	4.0182257	1.3531619	-0.9178678481899283	-0.6783133992982867	True
t7r5	theta1=7	Gene_500	c5224	5.328642529876481	5.333481453536207	7.0	4.950529	1.2625604	-0.3781135298764804	-0.29948153757751345	True
t7r5	theta1=7	Gene_500	c5225	3.370418225969021	3.4042158546991064	4.0	4.2897043	1.3272389	0.9192860740309792	0.6926304480911305	True
t7r5	theta1=7	Gene_500	c5226	3.0987772935030202	3.1428939998076366	3.0	3.8977017	1.4061774	0.7989244064969796	0.5681533542616881	True
t7r5	theta1=7	Gene_500	c5227	3.870158472013972	3.890799046388634	0.0	0.0065181553	1.4453359	-3.8636403167139717	-2.673178128844632	False
t7r5	theta1=7	Gene_500	c5228	3.297671690820791	3.333973863471508	2.0	1.6174396	1.2459006	-1.680232090820791	-1.3486084610769038	True
t7r5	theta1=7	Gene_500	c5229	0.26914250845900217	0.8367459480133361	1.0	0.7325811	1.3601952	0.4634385915409978	0.3407147676605518	True
t7r5	theta1=7	Gene_500	c5230	-0.4947473921904076	0.4760633004957363	1.0	0.71839744	1.3059535	1.2131448321904077	0.9289341712322894	True
t7r5	theta1=7	Gene_500	c5231	1.1139448915982626	1.3978157965105131	1.0	0.55736876	1.284089	-0.5565761315982626	-0.4334404637048231	True
t7r5	theta1=7	Gene_500	c5232	1.455718853896277	1.6653577410839455	0.0	-0.4546529	1.5365349	-1.910371753896277	-1.2432986415708989	True
t7r5	theta1=7	Gene_500	c5233	-0.6479981705121476	0.4207423938874663	0.0	-0.75757396	1.4995729	-0.1095757894878524	-0.07307133216921459	True
t7r5	theta1=7	Gene_500	c5234	-0.0722069504178315	0.6576952942771057	1.0	0.30565655	1.2976098	0.3778635004178315	0.2911996352199494	True
t7r5	theta1=7	Gene_500	c5235	3.3078901801339726	3.3438298411646543	3.0	2.7064164	1.2447516	-0.6014737801339725	-0.4832078786915979	True
t7r5	theta1=7	Gene_500	c5236	1.4327578389565072	1.6467797995593825	1.0	1.5658567	1.3310269	0.1330988610434929	0.09999712330644324	True
t7r5	theta1=7	Gene_500	c5237	5.0837657293974265	5.089943140412293	1.0	1.0266277	1.3034382	-4.057138029397427	-3.112643184308567	False
t7r5	theta1=7	Gene_500	c5238	5.532457886500117	5.5364063342186665	1.0	1.0189171	1.2806655	-4.513540786500117	-3.5243713416970452	False
t7r5	theta1=7	Gene_500	c5239	2.0239546739818093	2.148057159278556	6.0	3.9102833	1.2394372	1.8863286260181908	1.5219235198186651	True
t7r5	theta1=7	Gene_500	c5240	1.3787462844739118	1.60340401587569	1.0	1.7529222	1.4202628	0.3741759155260882	0.2634554080597536	True
t7r5	theta1=7	Gene_500	c5241	0.26443590998535654	0.8340805803002322	0.0	-1.0586829	1.5331293	-1.3231188099853566	-0.8630184094618482	True
t7r5	theta1=7	Gene_500	c5242	0.48514610581780215	0.9648569957792424	0.0	-1.1215262	1.5265424	-1.606672305817802	-1.052491110510787	True
t7r5	theta1=7	Gene_500	c5243	5.352114056380014	5.356840990546182	8.0	5.856316	1.4812315	0.5042019436199858	0.3403937491337349	True
t7r5	theta1=7	Gene_500	c5244	4.674147223093336	4.683437416422544	5.0	4.9558105	1.4261005	0.2816632769066638	0.19750590993177816	True
t7r5	theta1=7	Gene_500	c5245	0.6984423780469566	1.10214553394808	2.0	1.4715238	1.209901	0.7730814219530433	0.6389625448305633	True
t7r5	theta1=7	Gene_500	c5246	-0.27356929504579647	0.5656885255316786	0.0	-0.19229405	1.4832475	0.08127524504579647	0.054795470780025904	True
t7r5	theta1=7	Gene_500	c5247	2.1450122019808586	2.255718351973904	2.0	1.8934064	1.2375053	-0.2516058019808587	-0.20331694901093247	True
t7r5	theta1=7	Gene_500	c5248	1.8139713208600754	1.964978925714102	1.0	1.2707644	1.3086476	-0.5432069208600754	-0.41509029692949834	True
t7r5	theta1=7	Gene_500	c5249	-2.125836796040425	0.1127330338662298	1.0	0.3132262	1.2663176	2.439062996040425	1.926106844002188	True
t7r5	theta1=7	Gene_500	c5250	-1.3418148575683748	0.2321991350284692	0.0	-0.76913375	1.5114084	0.5726811075683749	0.37890560060958695	True
t7r5	theta1=7	Gene_500	c5251	3.3869081544338266	3.4201621213396405	4.0	2.9016168	1.177876	-0.4852913544338264	-0.4120054695348462	True
t7r5	theta1=7	Gene_500	c5252	3.6661223293184917	3.691376200072933	0.0	0.573232	1.4672291	-3.0928903293184917	-2.1079804982865267	False
t7r5	theta1=7	Gene_500	c5253	4.0465212639436725	4.06385328103355	3.0	3.195233	1.302013	-0.8512882639436725	-0.6538247037039358	True
t7r5	theta1=7	Gene_500	c5254	2.896807140197928	2.950536687642971	3.0	3.174618	1.2906154	0.2778108598020723	0.21525456755131878	True
t7r5	theta1=7	Gene_500	c5255	0.3144841424615766	0.8627011755781023	4.0	2.590582	1.1280248	2.2760978575384234	2.0177728872081744	False
t7r5	theta1=7	Gene_500	c5256	-0.560820692329338	0.4515471446485515	0.0	0.16197501	1.5230939	0.722795702329338	0.4745575452237961	True
t7r5	theta1=7	Gene_500	c5257	4.080473921987437	4.097232169595547	4.0	3.4703271	1.2042356	-0.6101468219874371	-0.5066673182452313	True
t7r5	theta1=7	Gene_500	c5258	3.662058525196677	3.687413938753505	2.0	2.6726456	1.3543596	-0.9894129251966768	-0.7305393081694675	True
t7r5	theta1=7	Gene_500	c5259	-1.5543168367850846	0.1917219912277568	0.0	-1.3692144	1.5406917	0.18510243678508465	0.12014242485052956	True
t7r5	theta1=7	Gene_500	c5260	-1.4129742413731359	0.2178642168307384	0.0	-1.3133168	1.563403	0.09965744137313592	0.06374392359048557	True
t7r5	theta1=7	Gene_500	c5261	0.8059798511515408	1.1752304323013003	3.0	2.2894146	1.2203513	1.4834347488484594	1.2155800947222817	True
t7r5	theta1=7	Gene_500	c5262	0.3674288184882758	0.8936430001876037	1.0	1.1088406	1.3249567	0.7414117815117242	0.5595743479856543	True
t7r5	theta1=7	Gene_500	c5263	4.674320362978487	4.683608955390571	5.0	4.559423	1.3094678	-0.1148973629784873	-0.08774355732801319	True
t7r5	theta1=7	Gene_500	c5264	4.0549517410262	4.072139498406542	4.0	4.2245216	1.3832388	0.16956985897379973	0.12258899835212815	True
t7r5	theta1=7	Gene_500	c5265	5.549152687519907	5.553035890648235	7.0	4.8548784	1.3199044	-0.6942742875199075	-0.5260034647357092	True
t7r5	theta1=7	Gene_500	c5266	5.178153573515006	5.183776144908268	2.0	3.0514495	1.3891169	-2.1267040735150062	-1.5309755957292046	True
t7r5	theta1=7	Gene_500	c5267	1.2614423734738571	1.5108345448065692	3.0	2.4025323	1.2099997	1.1410899265261427	0.9430497598686535	True
t7r5	theta1=7	Gene_500	c5268	0.8800933023707618	1.2270420491098553	1.0	1.2589087	1.3391966	0.3788153976292383	0.2828676518662296	True
t7r5	theta1=7	Gene_500	c5269	3.6070666079205074	3.633836395387472	3.0	3.8081708	1.3851985	0.2011041920794927	0.1451807752314868	True
t7r5	theta1=7	Gene_500	c5270	4.434146785505861	4.445942131230284	11.0	6.106147	1.2834474	1.6720002144941386	1.3027415182687958	True
t7r5	theta1=7	Gene_500	c5271	3.1751176091828524	3.2160572182296323	2.0	2.1449432	1.2983559	-1.0301744091828522	-0.7934453174070778	True
t7r5	theta1=7	Gene_500	c5272	3.4813416831975474	3.51164400018973	1.0	1.5005608	1.3185285	-1.9807808831975475	-1.5022662636397677	True
t7r5	theta1=7	Gene_500	c5273	-0.8376827575033378	0.3595691945005793	0.0	-1.1797452	1.4411693	-0.3420624424966622	-0.2373506308361288	True
t7r5	theta1=7	Gene_500	c5274	-0.3596942992969611	0.5293860909698767	1.0	0.009290078	1.2933091	0.3689843772969611	0.285302544687083	True
t7r5	theta1=7	Gene_500	c5275	0.12389279640016874	0.757011031030662	1.0	1.1568282	1.3187898	1.0329354035998313	0.7832449140870147	True
t7r5	theta1=7	Gene_500	c5276	0.3102677459855565	0.8602663539004923	1.0	1.1893277	1.3467038	0.8790599540144435	0.6527492935079291	True
t7r5	theta1=7	Gene_500	c5277	2.879881944155534	2.9345040127705424	1.0	2.8773742	1.5126754	-0.0025077441555336755	-0.0016578204124517895	True
t7r5	theta1=7	Gene_500	c5278	3.7806512505264203	3.803202873295404	10.0	5.861759	1.3620868	2.08110774947358	1.527881886436004	True
t7r5	theta1=7	Gene_500	c5279	1.687919745772267	1.8575813111886352	0.0	-0.6480657	1.5131516	-2.335985445772267	-1.5437881080602016	True
t7r5	theta1=7	Gene_500	c5280	1.3186763998367694	1.5557142696147834	1.0	0.40217158	1.2863848	-0.9165048198367695	-0.712465523408524	True
t7r5	theta1=7	Gene_500	c5281	2.193558211243146	2.299285969002816	1.0	0.6654876	1.2953416	-1.528070611243146	-1.1796661291841055	True
t7r5	theta1=7	Gene_500	c5282	2.2204012985355015	2.3234681653942864	1.0	0.6877966	1.3054607	-1.5326046985355015	-1.1739952788586447	True
t7r5	theta1=7	Gene_500	c5283	1.5801389977030518	1.7674037087285928	2.0	1.4000236	1.2301592	-0.18011539770305185	-0.14641633188863024	True
t7r5	theta1=7	Gene_500	c5284	1.391325894586845	1.61346516247608	0.0	-0.22733462	1.5356593	-1.618660514586845	-1.054049237735769	True
t7r5	theta1=7	Gene_500	c5285	5.249291510611738	5.254529008470746	3.0	3.7480073	1.3916609	-1.5012842106117383	-1.0787715675648704	True
t7r5	theta1=7	Gene_500	c5286	5.883606860099551	5.88638771297458	7.0	5.0782	1.3438249	-0.8054068600995512	-0.5993391401659184	True
t7r5	theta1=7	Gene_500	c5287	6.294631271792906	6.296475759588778	4.0	3.5528512	1.210789	-2.741780071792906	-2.2644573677105644	False
t7r5	theta1=7	Gene_500	c5288	5.877730496029555	5.88052771541532	3.0	3.152742	1.2504276	-2.724988496029555	-2.1792453205843785	False
t7r5	theta1=7	Gene_500	c5289	0.6471026381550796	1.0681526848069451	1.0	0.5517236	1.3134193	-0.09537903815507964	-0.07261887970968574	True
t7r5	theta1=7	Gene_500	c5290	1.4662160841270757	1.673878134645239	0.0	-0.46922854	1.4918389	-1.9354446241270757	-1.297354978561744	True
t7r5	theta1=7	Gene_500	c5291	1.847725629751245	1.994070369918657	0.0	-0.5609088	1.4865862	-2.408634429751245	-1.6202453848631482	True
t7r5	theta1=7	Gene_500	c5292	1.6029978617645209	1.7863956446166809	1.0	0.4896469	1.2711765	-1.113350961764521	-0.8758429390132063	True
t7r5	theta1=7	Gene_500	c5293	1.4330916884071305	1.647049335122882	4.0	3.089862	1.2163928	1.6567703115928696	1.362035611845836	True
t7r5	theta1=7	Gene_500	c5294	0.45324286297451366	0.9452304152161842	1.0	1.6232395	1.3944265	1.1699966370254864	0.8390522103714225	True
t7r5	theta1=7	Gene_500	c5295	2.7534985702855588	2.8152562871999454	3.0	2.8132663	1.2735829	0.05976772971444122	0.046928809828116584	True
t7r5	theta1=7	Gene_500	c5296	3.807469382040585	3.8294307545443274	2.0	2.3291214	1.3252581	-1.4783479820405852	-1.1155170317695737	True
t7r5	theta1=7	Gene_500	c5297	-0.6071419886581917	0.4349630627015068	0.0	-1.4659193	1.5686717	-0.8587773113418082	-0.5474550929565494	True
t7r5	theta1=7	Gene_500	c5298	-0.06057235559608435	0.6633195589491662	0.0	-1.4807398	1.5773809	-1.4201674444039156	-0.9003325984256025	True
t7r5	theta1=7	Gene_500	c5299	5.6674202132235125	5.670871023838398	7.0	4.884353	1.296067	-0.7830672132235126	-0.6041872937305807	True
t7r5	theta1=7	Gene_500	c5300	4.594167580924956	4.604227443960693	2.0	3.121434	1.3839909	-1.472733580924956	-1.0641208557982254	True
t7r5	theta1=7	Gene_500	c5301	0.11353083507671148	0.7515228898803532	2.0	1.506037	1.1870756	1.3925061649232886	1.1730560083311363	True
t7r5	theta1=7	Gene_500	c5302	-0.25023732515325076	0.5758355202812844	0.0	-0.093190596	1.5297285	0.15704672915325074	0.1026631386898072	True
