ID	gene	hypothesis	regime	r	alpha	sigma	theta
36	Gene_37	h0	shared	190.68832	4.5401926	7.147077	0.48365557
36	Gene_37	h1	0	578.7694	7.163545	7.993865	0.13550367951393127
36	Gene_37	h1	1	578.7694	7.163545	7.993865	2.7094364166259766
37	Gene_38	h0	shared	171.6038	5.4958415	7.1656594	2.3546455
37	Gene_38	h1	0	1096.6332	5.535155	7.1985693	2.305447816848755
37	Gene_38	h1	1	1096.6332	5.535155	7.1985693	2.613105297088623
38	Gene_39	h0	shared	258.76074	8.326957	8.677457	-0.05533475
38	Gene_39	h1	0	783.7844	8.280602	8.674569	-0.09585070610046387
38	Gene_39	h1	1	783.7844	8.280602	8.674569	0.11015479266643524
39	Gene_40	h0	shared	375.29037	6.5537043	7.51164	1.0902554
39	Gene_40	h1	0	894.8342	6.5844254	7.5334578	1.076512336730957
39	Gene_40	h1	1	894.8342	6.5844254	7.5334578	1.1422169208526611
40	Gene_41	h0	shared	166.37462	7.0714397	7.593761	1.9646884
40	Gene_41	h1	0	1008.80475	8.089983	7.855921	1.7782784700393677
40	Gene_41	h1	1	1008.80475	8.089983	7.855921	2.8969521522521973
41	Gene_42	h0	shared	340.7882	8.402903	7.867286	2.195732
41	Gene_42	h1	0	661.1731	10.386427	8.2688875	2.431913375854492
41	Gene_42	h1	1	661.1731	10.386427	8.2688875	1.105573058128357
42	Gene_43	h0	shared	247.19632	5.042169	7.4591403	1.4726886
42	Gene_43	h1	0	610.62067	8.20023	8.384065	1.0709223747253418
42	Gene_43	h1	1	610.62067	8.20023	8.384065	3.6760106086730957
43	Gene_44	h0	shared	150.54085	4.9698515	7.3933744	0.88997793
43	Gene_44	h1	0	479.34564	5.913385	7.817361	0.6579861044883728
43	Gene_44	h1	1	479.34564	5.913385	7.817361	2.0199625492095947
44	Gene_45	h0	shared	143.05016	5.5660057	7.9268007	1.0401053
44	Gene_45	h1	0	708.06525	6.671401	8.285412	0.7645162343978882
44	Gene_45	h1	1	708.06525	6.671401	8.285412	2.5853545665740967
45	Gene_46	h0	shared	339.20685	5.7698207	7.4608274	1.9328198
45	Gene_46	h1	0	840.60376	7.3590574	8.000367	1.7000582218170166
45	Gene_46	h1	1	840.60376	7.3590574	8.000367	3.2215805053710938
46	Gene_47	h0	shared	99.361374	4.7553616	7.461292	-0.7810262
46	Gene_47	h1	0	363.59824	9.90762	9.047586	-1.14491605758667
46	Gene_47	h1	1	363.59824	9.90762	9.047586	1.6711970567703247
47	Gene_48	h0	shared	297.33362	5.3230557	7.453077	1.2636918
47	Gene_48	h1	0	490.15292	6.644202	7.9107385	1.0291246175765991
47	Gene_48	h1	1	490.15292	6.644202	7.9107385	2.6137397289276123
48	Gene_49	h0	shared	459.82504	3.1471899	6.150827	1.7907063
48	Gene_49	h1	0	1076.2109	4.2969766	6.6094074	1.312682032585144
48	Gene_49	h1	1	1076.2109	4.2969766	6.6094074	4.230905055999756
49	Gene_50	h0	shared	226.63423	7.7631207	8.223403	0.27694672
49	Gene_50	h1	0	427.6146	8.01928	8.297353	0.16263321042060852
49	Gene_50	h1	1	427.6146	8.01928	8.297353	0.8105884790420532
50	Gene_51	h0	shared	397.26984	7.4321113	7.0356145	1.7841899
50	Gene_51	h1	0	635.52716	7.7315826	7.1052003	1.6806235313415527
50	Gene_51	h1	1	635.52716	7.7315826	7.1052003	2.2601685523986816
51	Gene_52	h0	shared	282.77402	5.4709897	6.802538	1.3483115
51	Gene_52	h1	0	670.0152	5.4964213	6.8063946	1.2838104963302612
51	Gene_52	h1	1	670.0152	5.4964213	6.8063946	1.6933306455612183
52	Gene_53	h0	shared	198.5871	7.136191	8.086996	0.2185122
52	Gene_53	h1	0	520.133	7.1487856	8.114002	0.234224334359169
52	Gene_53	h1	1	520.133	7.1487856	8.114002	0.12078076601028442
53	Gene_54	h0	shared	222.18578	7.6006083	8.273851	0.983898
53	Gene_54	h1	0	1091.9512	7.6016374	8.29011	0.9435780048370361
53	Gene_54	h1	1	1091.9512	7.6016374	8.29011	1.167791485786438
54	Gene_55	h0	shared	351.71112	6.223796	7.1587863	2.2170966
54	Gene_55	h1	0	1039.9293	8.475719	7.7193546	1.9518704414367676
54	Gene_55	h1	1	1039.9293	8.475719	7.7193546	3.634753465652466
55	Gene_56	h0	shared	195.5468	4.7675447	7.095276	0.58960015
55	Gene_56	h1	0	481.66873	5.698829	7.4387245	0.3509041965007782
55	Gene_56	h1	1	481.66873	5.698829	7.4387245	2.062422513961792
56	Gene_57	h0	shared	195.49887	6.113078	7.0234613	1.2897527
56	Gene_57	h1	0	881.72565	8.108053	7.5643144	1.0572960376739502
56	Gene_57	h1	1	881.72565	8.108053	7.5643144	2.6812806129455566
57	Gene_58	h0	shared	165.72687	5.246935	7.131818	1.6378851
57	Gene_58	h1	0	506.4908	8.19685	7.943901	1.302481770515442
57	Gene_58	h1	1	506.4908	8.19685	7.943901	3.6626617908477783
58	Gene_59	h0	shared	233.28136	6.3811507	7.9232173	1.0976682
58	Gene_59	h1	0	574.0776	7.530096	8.269344	0.881722092628479
58	Gene_59	h1	1	574.0776	7.530096	8.269344	2.2889022827148438
59	Gene_60	h0	shared	304.59198	4.083004	6.726439	1.642542
59	Gene_60	h1	0	770.5725	5.0997105	7.113064	1.296764850616455
59	Gene_60	h1	1	770.5725	5.0997105	7.113064	3.412083864212036
60	Gene_61	h0	shared	98.426605	6.7513	7.5080595	1.5632317
60	Gene_61	h1	0	648.0767	6.7610126	7.540292	1.6141023635864258
60	Gene_61	h1	1	648.0767	6.7610126	7.540292	1.2936474084854126
61	Gene_62	h0	shared	374.1575	3.309023	7.375075	0.58854735
61	Gene_62	h1	0	641.4045	3.4253628	7.4403706	0.4301091134548187
61	Gene_62	h1	1	641.4045	3.4253628	7.4403706	1.5551128387451172
62	Gene_63	h0	shared	417.9008	6.677892	7.526894	1.810509
62	Gene_63	h1	0	990.1121	6.75015	7.5807023	1.8501704931259155
62	Gene_63	h1	1	990.1121	6.75015	7.5807023	1.6150414943695068
63	Gene_64	h0	shared	458.66812	3.3459585	6.5712547	0.32930905
63	Gene_64	h1	0	559.0067	6.319767	7.564111	-0.1522424966096878
63	Gene_64	h1	1	559.0067	6.319767	7.564111	3.5683417320251465
64	Gene_65	h0	shared	179.2927	2.956319	6.829564	0.886544
64	Gene_65	h1	0	707.8533	5.08949	7.5348134	0.2637632489204407
64	Gene_65	h1	1	707.8533	5.08949	7.5348134	5.015812873840332
65	Gene_66	h0	shared	253.64893	10.095619	9.317805	-1.116649
65	Gene_66	h1	0	285.06973	12.37308	9.588483	-1.3505603075027466
65	Gene_66	h1	1	285.06973	12.37308	9.588483	0.1586882770061493
66	Gene_67	h0	shared	159.41522	5.578706	7.5387683	-0.27491948
66	Gene_67	h1	0	447.26822	7.0829377	8.106664	-0.46158239245414734
66	Gene_67	h1	1	447.26822	7.0829377	8.106664	0.8400034308433533
67	Gene_68	h0	shared	317.83722	4.2522078	6.994526	1.8918285
67	Gene_68	h1	0	765.60767	4.269091	7.009996	1.81852388381958
67	Gene_68	h1	1	765.60767	4.269091	7.009996	2.331899642944336
68	Gene_69	h0	shared	155.32547	7.5462265	8.092235	0.038670868
68	Gene_69	h1	0	586.95966	7.985174	8.203905	-0.10128044337034225
68	Gene_69	h1	1	586.95966	7.985174	8.203905	0.7426299452781677
69	Gene_70	h0	shared	336.4623	7.3919716	7.344034	2.4854484
69	Gene_70	h1	0	902.2422	8.107874	7.5552483	2.3367247581481934
69	Gene_70	h1	1	902.2422	8.107874	7.5552483	3.162916898727417
70	Gene_71	h0	shared	159.92084	5.1297593	6.9364004	2.5795538
70	Gene_71	h1	0	888.8415	6.3095	7.3395586	2.364032030105591
70	Gene_71	h1	1	888.8415	6.3095	7.3395586	3.986239194869995
71	Gene_72	h0	shared	351.02	4.2222657	7.0438724	1.2068436
71	Gene_72	h1	0	814.5969	4.43689	7.143046	1.0605924129486084
71	Gene_72	h1	1	814.5969	4.43689	7.143046	2.0567495822906494
72	Gene_73	h0	shared	279.38873	6.052632	6.9866357	0.8518354
72	Gene_73	h1	0	586.7781	6.7296596	7.1776433	0.7084002494812012
72	Gene_73	h1	1	586.7781	6.7296596	7.1776433	1.648909568786621
73	Gene_74	h0	shared	196.11661	6.3926516	7.537107	0.6732488
73	Gene_74	h1	0	532.1843	8.929109	8.155446	0.4088716506958008
73	Gene_74	h1	1	532.1843	8.929109	8.155446	2.191195487976074
74	Gene_75	h0	shared	163.30836	6.2816477	6.4416385	1.7519931
74	Gene_75	h1	0	1068.2625	7.203006	6.652744	1.5640792846679688
74	Gene_75	h1	1	1068.2625	7.203006	6.652744	2.695733070373535
75	Gene_76	h0	shared	235.31804	7.9720907	7.4718814	0.630588
75	Gene_76	h1	0	540.7156	9.314832	7.7967663	0.46919965744018555
75	Gene_76	h1	1	540.7156	9.314832	7.7967663	1.4387329816818237
76	Gene_77	h0	shared	188.47754	8.972972	7.971343	3.5380118
76	Gene_77	h1	0	713.9601	9.381464	8.048297	3.3938686847686768
76	Gene_77	h1	1	713.9601	9.381464	8.048297	4.205488204956055
77	Gene_78	h0	shared	159.40411	7.034725	8.022457	3.0274024
77	Gene_78	h1	0	1096.6332	6.983361	8.034203	3.0037286281585693
77	Gene_78	h1	1	1096.6332	6.983361	8.034203	3.1231281757354736
78	Gene_79	h0	shared	563.45654	6.3171797	7.1914206	1.576716
78	Gene_79	h1	0	606.35034	6.3592815	7.2104654	1.553005337715149
78	Gene_79	h1	1	606.35034	6.3592815	7.2104654	1.7023688554763794
79	Gene_80	h0	shared	350.88077	4.03826	6.435419	0.8117254
79	Gene_80	h1	0	740.24677	4.0519476	6.4551063	0.7880735993385315
79	Gene_80	h1	1	740.24677	4.0519476	6.4551063	0.9360920786857605
80	Gene_81	h0	shared	154.08733	7.792319	8.207877	0.32679766
80	Gene_81	h1	0	543.66473	7.9980736	8.252099	0.212378591299057
80	Gene_81	h1	1	543.66473	7.9980736	8.252099	0.8752848505973816
81	Gene_82	h0	shared	117.57759	8.041123	8.293666	1.4169933
81	Gene_82	h1	0	553.2124	7.9656305	8.291585	1.4657989740371704
81	Gene_82	h1	1	553.2124	7.9656305	8.291585	1.1802949905395508
82	Gene_83	h0	shared	247.87682	4.892083	7.349693	-0.3233828
82	Gene_83	h1	0	628.3247	6.340284	7.845991	-0.5674087405204773
82	Gene_83	h1	1	628.3247	6.340284	7.845991	1.4188884496688843
83	Gene_84	h0	shared	428.24103	5.490124	7.013957	0.9895212
83	Gene_84	h1	0	894.2149	6.019111	7.199434	0.8335602879524231
83	Gene_84	h1	1	894.2149	6.019111	7.199434	1.8505254983901978
84	Gene_85	h0	shared	131.98674	9.420179	8.163376	0.13595082
